Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2020/02;26000;Ministério da Educação;26422;Instituto Federal Catarinense;158458;IF CATARINENSE - CAMPUS RIO DO SUL;26422.0;INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE;26422;INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;108600.0;28380.23;1378.25;0.0;0.0;0.0
2020/02;26000;Ministério da Educação;26419;Instituto Federal do Rio Grande do Sul;158141;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;26419.0;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;26419;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;4;Contratação por Tempo Determinado;90;Reserva de Contingência;0.0;0.0;850562.93;0.0;0.0;0.0
2020/02;52000;Ministério da Defesa;52121;Comando do Exército;160118;COMANDO DA 4ª REGIÃO MILITAR;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;153;Defesa terrestre;6012;DEFESA NACIONAL;21A0;APRESTAMENTO DAS FORCAS;0005;LOGISTICA DE MATERIAL E EQUIPAMENTO MILITAR;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;4093.49;0.0;0.0;0.0;0.0
2020/02;26000;Ministério da Educação;26443;Empresa Brasileira de Serviços Hospitalares;155908;HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.;26443.0;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;5018;ATENCAO ESPECIALIZADA A SAUDE;8585;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;0000;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;-1930.5;140106.32;242886.61;0.0;0.0;0.0
2020/02;52000;Ministério da Defesa;52121;Comando do Exército;160069;COMANDO LOGISTICO;1.0;TESOURO NACIONAL;53101;MINISTERIO DO DESENVOLVIMENTO REGIONAL;6;Segurança pública;182;Defesa civil;2040;GESTAO DE RISCOS E DE DESASTRES;22BO;ACOES DE PROTECAO E DEFESA CIVIL;0000;ACOES DE DEFESA CIVIL - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;12019.48
2020/02;52000;Ministério da Defesa;52131;Comando da Marinha;786800;BASE FLUVIAL DE LADARIO;1.0;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);4324;ATENCAO A SAUDE DE POPULACOES RIBEIRINHAS E DE AREAS REMOTAS DA REGIAO AMAZONICA MEDIANTE COOPERACAO COM A MARINHA DO BRASIL E COM O EXERCITO BRASILEIRO;EIND;EMENDA INDIVIDUAL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;67309.14
2020/02;52000;Ministério da Defesa;52121;Comando do Exército;160005;54 BATALHAO DE INFANTARIA DE SELVA;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;573.0
2020/02;52000;Ministério da Defesa;52121;Comando do Exército;160111;COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;2058;DEFESA NACIONAL;212O;MOVIMENTACAO DE MILITARES;0000;MOVIMENTACAO DE MILITARES;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;33;Passagens e Despesas com Locomoção;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;11282.8
2020/02;22000;Ministério da Agricultura, Pecuária e Abastec;22000;Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto;130027;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/AL;1.0;TESOURO NACIONAL;22101;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;20;Agricultura;125;Normatização e fiscalização;2202;DEFESA AGROPECUARIA;214W;MODERNIZACAO E FORTALECIMENTO DA DEFESA AGROPECUARIA;000P;GERENCIAMENTO DAS ACOES DE DEFESA VEGETAL E DE INSUMOS AGRICOLAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;14;Diárias - Civil;90;Reserva de Contingência;3000.0;692.4;0.0;0.0;0.0;0.0
2020/02;30000;Ministério da Justiça e Segurança Pública;30108;Departamento de Polícia Federal;200354;SUPERINTENDENCIA REGIONAL NO ESTADO DO MS;1.0;TESOURO NACIONAL;30108;DEPARTAMENTO DE POLICIA FEDERAL;6;Segurança pública;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0001;OUTRAS DESPESAS ADMINISTRATIVAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;0.0;2938.84;277.72;0.0;0.0;0.0
2020/02;26000;Ministério da Educação;26426;Instituto Federal do Amapá;158160;INST.FED.DO AMAPA - CAMPUS LARANJAL JARI.;26426.0;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;26426;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;6727.19;0.0;0.0;0.0;0.0;0.0
2020/02;26000;Ministério da Educação;26426;Instituto Federal do Amapá;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;26426.0;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;26426;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;4;Contratação por Tempo Determinado;90;Reserva de Contingência;0.0;0.0;19127.03;0.0;0.0;0.0
2020/02;26000;Ministério da Educação;26429;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;158643;INST.FED.DE GOIAS/CAMPUS VALPARAÍSO;26429.0;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;26429;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;11387.93;584.87;1609.97;0.0;0.0;0.0
2020/02;52000;Ministério da Defesa;52121;Comando do Exército;160299;COMANDO DO COMANDO MILITAR DO LESTE;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;153;Defesa terrestre;2058;DEFESA NACIONAL;4450;APRESTAMENTO DO EXERCITO;0000;APRESTAMENTO DO EXERCITO - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;403.44
2020/02;26000;Ministério da Educação;26406;Instituto Federal do Espírito Santo;158886;INST.FED.ESPIRITO SANTO/CAMPUS BARRA SÃO FRAN;26406.0;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;26406;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;1805.32;1805.32;1805.32;0.0;0.0;0.0
2020/02;32000;Ministério de Minas e Energia;29208;Companhia de Pesquisa de Recursos Minerais;495260;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;29208.0;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;32202;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;22;Indústria;126;Tecnologia da informação;3002;GEOLOGIA, MINERACAO E TRANSFORMACAO MINERAL;2B51;GESTAO E DISSEMINACAO DA INFORMACAO GEOLOGICA;0000;GESTAO E DISSEMINACAO DA INFORMACAO GEOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;0.0;162.84;162.84;0.0;0.0;0.0
2020/02;52000;Ministério da Defesa;52131;Comando da Marinha;771100;BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO;1.0;TESOURO NACIONAL;52131;COMANDO DA MARINHA;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;187948.2;17949.96;13728.23;0.0;0.0;0.0
2020/02;52000;Ministério da Defesa;52111;Comando da Aeronáutica;120638;GRUPAMENTO DE APOIO DE CAMPO GRANDE;1.0;TESOURO NACIONAL;52911;FUNDO AERONAUTICO;5;Defesa nacional;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0002;MANUTENCAO GERAL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;15;Diárias - Militar;90;Reserva de Contingência;100800.0;560.5;4973.25;0.0;0.0;0.0
2020/02;22000;Ministério da Agricultura, Pecuária e Abastec;22000;Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto;130072;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/SC;1.0;TESOURO NACIONAL;22101;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;20;Agricultura;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;000A;OPERACAO DOS SERVICOS ADMINISTRATIVOS DAS UNIDADES DESCENTRALIZADAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;0.0;5172.72;5172.72;0.0;0.0;0.0
2020/02;25000;Ministério da Economia;61201;Instituto de Pesquisa Econômica Aplicada;113602;INSTITUTO DE PESQUISA ECONOMICA APLICADA;11302.0;INSTITUTO DE PESQUISA ECONOMICA APLICADA;25300;INSTITUTO DE PESQUISA ECONOMICA APLICADA-IPEA;4;Administração;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0000;ADMINISTRACAO DA UNIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;1500.0;1500.0;1500.0;0.0;0.0;0.0
2020/02;25000;Ministério da Economia;25000;Ministério da Economia - Unidades com vínculo direto;170261;DELEGACIA DA RFB EM S.BERNARDO DO CAMPO;1.0;TESOURO NACIONAL;25103;RECEITA FEDERAL DO BRASIL;4;Administração;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0002;ADMINISTRACAO DA UNIDADE - RFB;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;-1076.6;0.0;0.0;0.0;0.0;0.0
