Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2020/10;26000;Ministério da Educação;26292;Fundação Joaquim Nabuco;344002;FUNDAçãO JOAQUIM NABUCO;34202.0;FUNDACAO JOAQUIM NABUCO;26292;FUNDACAO JOAQUIM NABUCO;12;Educação;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0001;ADMINISTRACAO GERAL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0.0;0.0;39085.0;0.0;0.0;0.0
2020/10;24000;Ministério da Ciência, Tecnologia, Inovações ;24000;Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto;240133;COORDENACAO-GERAL DE GESTAO DE PESSOAS;1.0;TESOURO NACIONAL;24101;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;19;Ciência e Tecnologia;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;000B;ADMINISTRACAO DA UNIDADE - INPE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0.0;0.0;23853.67;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52221;Indústria de Material Bélico do Brasil;168006;INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF;16501.0;INDUSTRIA DE MATERIAL BELICO DO BRASIL;52221;INDUSTRIA DE MATERIAL BELICO DO BRASIL-IMBEL;5;Defesa nacional;122;Administração geral;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;2000;ADMINISTRACAO DA UNIDADE;0000;ADMINISTRACAO DA UNIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;948.26
2020/10;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257005;CENTRO NACIONAL DE PRIMATAS;1.0;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;571;Desenvolvimento científico;5020;DESENVOLVIMENTO CIENTIFICO, TECNOLOGICO E PRODUTIVO EM SAUDE;20QF;PESQUISAS, ENSINO E INOVACOES TECNOLOGICAS BIOMEDICAS E EM MEDICINA TROPICAL E MEIO AMBIENTE;0000;PESQUISAS, ENSINO E INOVACOES TECNOLOGICAS BIOMEDICAS E EM MEDICINA TROPICAL E MEIO AMBIENTE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;-8.86;17991.14;20991.14;0.0;0.0;0.0
2020/10;55000;Ministério da Cidadania;20411;Instituto do Patrimônio Histórico e Artístico Nacional;343008;SUPERINTENDENCIA DO IPHAN EM SERGIPE,IPHAN-SE;40401.0;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;55207;INST. DO PATRIM. HIST. E ARTISTICO NACIONAL;13;Cultura;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0000;ADMINISTRACAO DA UNIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;51.0;128.0;589.69;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52131;Comando da Marinha;744030;CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA;1.0;TESOURO NACIONAL;52131;COMANDO DA MARINHA;5;Defesa nacional;152;Defesa naval;6012;DEFESA NACIONAL;123I;CONSTRUCAO DE SUBMARINOS CONVENCIONAIS;0006;DESPESAS OPERACIONAIS;00;NAO ATRIBUIDO;4;Investimentos;30;Material de Consumo;90;Reserva de Contingência;18562.6;1122.2;1122.2;0.0;0.0;0.0
2020/10;33000;Ministério da Previdência Social;37904;Fundo do Regime Geral da Previdência Social;513580;FRGPS - GERÊNCIA EXECUTIVA MANAUS;57904.0;FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL;25917;FUNDO DO REGIME GERAL DE PREVIDENCIA SOCIAL;9;Previdência social;271;Previdência básica;2214;NOVA PREVIDENCIA;0E81;BENEFICIOS PREVIDENCIARIOS URBANOS;0000;BENEFICIOS PREVIDENCIARIOS URBANOS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;91;Sentenças Judiciais;90;Reserva de Contingência;0.0;2912.26;2912.26;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26433;Instituto Federal do Rio de Janeiro;158488;CAMPUS VOLTA REDONDA;26433.0;INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO;26433;INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;0.0;206.98;206.98;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52121;Comando do Exército;160518;BASE DE AVIACAO DE TAUBATE;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0004;MANUTENCAO GERAL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;20869.0;39195.0;23670.0;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52904;Fundo do Exército;167212;27 BATALHAO LOGISTICO;1.0;TESOURO NACIONAL;52921;FUNDO DO EXERCITO;5;Defesa nacional;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0000;ADMINISTRACAO DA UNIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;840.0;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52904;Fundo do Exército;167246;DEPOSITO CENTRAL DE MUNICAO;1.0;TESOURO NACIONAL;52921;FUNDO DO EXERCITO;5;Defesa nacional;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0003;ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;3455.04;5.26;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26246;Universidade Federal de Santa Catarina;153163;UNIVERSIDADE FEDERAL DE SANTA CATARINA;15237.0;UNIVERSIDADE FEDERAL DE SANTA CATARINA;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0.0;0.0;23885.0;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52904;Fundo do Exército;167365;HOSPITAL DE GUARNICAO DE BAGE;1.0;TESOURO NACIONAL;52921;FUNDO DO EXERCITO;5;Defesa nacional;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0005;ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;7034.56;422.65;0.0;0.0;0.0;0.0
2020/10;25000;Ministério da Economia;25000;Ministério da Economia - Unidades com vínculo direto;170131;SUPERINTENDêNCIA REG. ADM. DO ME - SãO PAULO;1.0;TESOURO NACIONAL;25101;MINISTERIO DA FAZENDA;4;Administração;122;Administração geral;2110;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA ECONOMIA;2000;ADMINISTRACAO DA UNIDADE;000C;MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS SAMFS;00;NAO ATRIBUIDO;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;10419.0
2020/10;39000;Ministério da Infraestrutura;39000;Ministério da Infraestrutura - Unidades com vínculo direto;390007;COORDENACAO-GERAL DE GESTAO DE PESSOAS;1.0;TESOURO NACIONAL;39101;MINISTERIO DA INFRAESTRUTURA - MINFRA;9;Previdência social;272;Previdência do regime estatutário;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;91;Sentenças Judiciais;90;Reserva de Contingência;0.0;0.0;1077.07;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26240;Universidade Federal da Paraíba;153070;BIBLIOTECA CENTRAL DA UFPB;15231.0;UNIVERSIDADE FEDERAL DA PARAIBA;26240;UNIVERSIDADE FEDERAL DA PARAIBA;12;Educação;364;Ensino superior;2080;EDUCACAO DE QUALIDADE PARA TODOS;8282;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;REESTRUTURACAO E EXPANSAO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;192002.0
2020/10;26000;Ministério da Educação;26240;Universidade Federal da Paraíba;153065;UNIVERSIDADE FEDERAL DA PARAIBA;15231.0;UNIVERSIDADE FEDERAL DA PARAIBA;26240;UNIVERSIDADE FEDERAL DA PARAIBA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;49;Auxílio-Transporte;90;Reserva de Contingência;39469.99;-440.0;33601.33;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26201;Colégio Pedro II;153167;COLÉGIO PEDRO II;15201.0;COLEGIO PEDRO II;26201;COLEGIO PEDRO II;12;Educação;368;Educação básica;5011;EDUCACAO BASICA DE QUALIDADE;20RI;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;0000;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;1.0;0.0;0.0;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158415;INST FED SUDESTE DE MG/CAMPUS MURIAE;26411.0;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;1127.68
2020/10;25000;Ministério da Economia;37202;Instituto Nacional do Seguro Social;510178;SUPERINTENDÊNCIA REGIONAL SUDESTE I;57202.0;INSTITUTO NACIONAL DO SEGURO SOCIAL;25303;INSTITUTO NACIONAL DO SEGURO SOCIAL;9;Previdência social;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0009;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;8;Outros Benefícios Assistenciais do servidor e;90;Reserva de Contingência;0.0;0.0;9242.51;0.0;0.0;0.0
2020/10;25000;Ministério da Economia;25000;Ministério da Economia - Unidades com vínculo direto;170338;DELEGACIA DA RFB EM CAMPINA GRANDE;1.0;TESOURO NACIONAL;25103;RECEITA FEDERAL DO BRASIL;4;Administração;122;Administração geral;2110;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA ECONOMIA;2000;ADMINISTRACAO DA UNIDADE;0002;ADMINISTRACAO DA UNIDADE - RFB;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;1157.14
2020/10;26000;Ministério da Educação;26253;Universidade Federal Rural da Amazônia;153034;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;15241.0;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;5001.64;6716.52;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26414;Instituto Federal do Mato Grosso;158492;INST.FED.MATO GROSSO/CAMPUS CAMPO N. PARECIS;26414.0;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;26414;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;0001;AUXILIO FINANCEIRO DE ASSISTENCIA ESTUDANTIL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;3300.0
2020/10;52000;Ministério da Defesa;52121;Comando do Exército;160024;COMANDO DE FRONTEIRA SOLIMOES/8 BIS;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;291000.0;64463.2;83663.2;0.0;0.0;0.0
2020/10;35000;Ministério das Relações Exteriores;35000;Ministério das Relações Exteriores - Unidades com vínculo direto;240095;CONSULADO-GERAL DO BRASIL EM MUNIQUE;1.0;TESOURO NACIONAL;35101;MINISTERIO DAS RELACOES EXTERIORES;7;Relações exteriores;211;Relações diplomáticas;2216;POLITICA EXTERNA;20WW;RELACOES E NEGOCIACOES BILATERAIS;000B;CONTRATADOS LOCAIS DO POSTO (CLP);00;NAO ATRIBUIDO;3;Outras Despesas Correntes;92;Despesas de Exercícios Anteriores;90;Reserva de Contingência;9632.92;9632.92;9632.92;0.0;0.0;0.0
2020/10;39000;Ministério da Infraestrutura;62201;Agência Nacional de Aviação Civil;113216;REPRESENTAÇÃO REGIONAL RIO DE JANEIRO - ANAC;20214.0;AGENCIA NACIONAL DE AVIACAO CIVIL;39254;AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC;26;Transporte;125;Normatização e fiscalização;3004;AVIACAO CIVIL;2912;REGULACAO E FISCALIZACAO DA AVIACAO CIVIL;0000;REGULACAO E FISCALIZACAO DA AVIACAO CIVIL - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;33;Passagens e Despesas com Locomoção;90;Reserva de Contingência;0.0;1419.56;3400.93;0.0;0.0;0.0
2020/10;52000;Ministério da Defesa;52121;Comando do Exército;160172;16 REGIMENTO DE CAVALARIA MECANIZADO;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;000A;DESPESAS COM DESLOCAMENTOS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;15;Diárias - Militar;90;Reserva de Contingência;6609.7;0.0;0.0;0.0;0.0;0.0
2020/10;26000;Ministério da Educação;26416;Instituto Federal do Pará;156104;INST.FED.DO PARÁ/CAMPUS ANANINDEUA;26416.0;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;26416;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;0000;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0.0;19440.0;19440.0;0.0;0.0;0.0
