Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2020/04;24000;Ministério da Ciência, Tecnologia, Inovações ;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;36201.0;CONSELHO NAC.DE DESENV.CIENTIFICO TECNOLOGICO;24101;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;19;Ciência e Tecnologia;572;Desenvolvimento tecnológico e engenharia;2021;CIENCIA, TECNOLOGIA E INOVACAO;20V6;FOMENTO A PESQUISA E DESENVOLVIMENTO VOLTADOS A INOVACAO E AO PROCESSO PRODUTIVO;000F;FOMENTO A INOVACAO TECNOLOGICA NAS CADEIAS PRODUTIVAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;7800.0
2020/04;52000;Ministério da Defesa;52121;Comando do Exército;160200;PARQUE REGIONAL DE MANUTENCAO/7;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;18824.04
2020/04;52000;Ministério da Defesa;52131;Comando da Marinha;762500;SERVICO DE SELECAO DO PESSOAL DA MARINHA;1.0;TESOURO NACIONAL;52931;FUNDO NAVAL;5;Defesa nacional;128;Formação de recursos humanos;2058;DEFESA NACIONAL;20XR;CAPACITACAO PROFISSIONAL DA MARINHA;0001;FORMACAO, APERFEICOAMENTO E ESPECIALIZACAO DE MILITARES E CIVIS DA MARINHA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;306.18
2020/04;52000;Ministério da Defesa;52121;Comando do Exército;160480;5 CIRCUNSCRICAO DE SERVICO MILITAR;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2865;MANUTENCAO E SUPRIMENTO DE FARDAMENTO;0000;MANUTENCAO E SUPRIMENTO DE FARDAMENTO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;1400.0;0.0;0.0;0.0;0.0;0.0
2020/04;37000;Controladoria-Geral da União;37000;Controladoria-Geral da União - Unidades com vínculo direto;370004;COORD-GERAL DE ORCAM. FINANC. E CONTABILIDADE;1.0;TESOURO NACIONAL;37101;MINIST. DA TRANSPARENCIA, FISCALIZACAO E CGU;4;Administração;124;Controle interno;4004;TRANSPARENCIA, INTEGRIDADE E COMBATE A CORRUPCAO;2D58;AUDITORIA INTERNA, PREVENCAO E COMBATE A CORRUPCAO, OUVIDORIA E CORREICAO;0010;SUSTENTACAO E MODERNIZACAO DOS SERVICOS DE TECNOLOGIA DE INFORMACAO E COMUNICACOES;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;33;Passagens e Despesas com Locomoção;90;Reserva de Contingência;0.0;3211.2;3211.2;0.0;0.0;0.0
2020/04;22000;Ministério da Agricultura, Pecuária e Abastec;22201;Instituto Nacional de Colonização e Reforma Agrária;373032;PROJETO FUNDIARIO ALTAMIRA-ALTAMIRA/PA;37201.0;INSTITUTO NAC. DE COLONIZACAO E REF.AGRARIA;22201;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;21;Organização agrária;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0001;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;-640.0;0.0;0.0;0.0;0.0
2020/04;52000;Ministério da Defesa;52904;Fundo do Exército;167488;COMANDO DA 2  REGIAO MILITAR;1.0;TESOURO NACIONAL;52921;FUNDO DO EXERCITO;5;Defesa nacional;125;Normatização e fiscalização;6012;DEFESA NACIONAL;2919;REGISTRO E FISCALIZACAO DE PRODUTOS CONTROLADOS;0000;REGISTRO E FISCALIZACAO DE PRODUTOS CONTROLADOS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;15;Diárias - Militar;90;Reserva de Contingência;0.0;0.0;177.0;0.0;0.0;0.0
2020/04;26000;Ministério da Educação;26254;Universidade Federal do Triângulo Mineiro;153035;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;15242.0;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;26254;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;12;Educação;364;Ensino superior;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;1560.0;17657.46
2020/04;30000;Ministério da Justiça e Segurança Pública;30202;Fundação Nacional do Índio;194010;COORD. REG. CENTRO-LESTE DO PARA/PA;19208.0;FUNDACAO NACIONAL DO INDIO;81101;MINISTERIO DOS DIREITOS HUMANOS - MDH;14;Direitos da cidadania;305;Vigilância epidemiológica;5034;PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFES;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;CV20;COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;48061.97;0.0;0.0;0.0;0.0;0.0
2020/04;52000;Ministério da Defesa;52131;Comando da Marinha;783800;BASE NAVAL DE NATAL;1.0;TESOURO NACIONAL;52931;FUNDO NAVAL;5;Defesa nacional;152;Defesa naval;6012;DEFESA NACIONAL;21A0;APRESTAMENTO DAS FORCAS;0002;APRESTAMENTO DAS FORCAS NAVAIS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;8985.05;14741.12;144428.89;0.0;0.0;0.0
2020/04;24000;Ministério da Ciência, Tecnologia, Inovações ;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;36201.0;CONSELHO NAC.DE DESENV.CIENTIFICO TECNOLOGICO;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;19;Ciência e Tecnologia;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;16;Outras Despesas Variáveis - Pessoal Civil;90;Reserva de Contingência;0.0;0.0;33805.94;0.0;0.0;0.0
2020/04;26000;Ministério da Educação;26258;Universidade Tecnológica Federal do Paraná;154852;UTFPR CAMPUS SANTA HELENA;15246.0;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;26258;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;18000.0;1500.0;0.0;0.0;0.0;0.0
2020/04;52000;Ministério da Defesa;52121;Comando do Exército;160350;17A BASE LOGISTICA;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;153;Defesa terrestre;6012;DEFESA NACIONAL;21A0;APRESTAMENTO DAS FORCAS;0002;LOGISTICA DE TRANSPORTE DA FORCA TERRESTRE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;555.56;0.0;0.0;0.0;0.0;0.0
2020/04;25000;Ministério da Economia;25000;Ministério da Economia - Unidades com vínculo direto;170162;ALFANDEGA DA RFB EM FOZ DO IGUACU;1.0;TESOURO NACIONAL;25103;RECEITA FEDERAL DO BRASIL;4;Administração;125;Normatização e fiscalização;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2237;AUDITORIA E FISCALIZACAO TRIBUTARIA E ADUANEIRA;0000;AUDITORIA E FISCALIZACAO TRIBUTARIA E ADUANEIRA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;8582.61;8582.61;0.0;0.0;0.0
2020/04;52000;Ministério da Defesa;52131;Comando da Marinha;785600;ESCOLA DE APRENDIZES-MARINHEIROS DE SC;1.0;TESOURO NACIONAL;52931;FUNDO NAVAL;5;Defesa nacional;152;Defesa naval;6012;DEFESA NACIONAL;21A0;APRESTAMENTO DAS FORCAS;0002;APRESTAMENTO DAS FORCAS NAVAIS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;1455.0;0.0;4455.0;0.0;0.0;0.0
2020/04;26000;Ministério da Educação;26276;Fundação Universidade Federal do Mato Grosso;154045;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;15262.0;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;12;Educação;364;Ensino superior;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;7;Contribuição a Entidades Fechadas de Previdên;90;Reserva de Contingência;0.0;0.0;157720.14;0.0;0.0;0.0
2020/04;25000;Ministério da Economia;25000;Ministério da Economia - Unidades com vínculo direto;170038;SUPERINTENDÊNCIA REG. ADM. DO ME - CEARá;1.0;TESOURO NACIONAL;25101;MINISTERIO DA FAZENDA;4;Administração;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;000E;DESPESAS ADMINISTRATIVAS GERAIS DAS UNIDADES DESCENTRALIZADAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;157.14;563.52;563.52;0.0;0.0;0.0
2020/04;52000;Ministério da Defesa;52111;Comando da Aeronáutica;120090;COMISSAO AERONAUTICA BRASILEIRA EM WASHINGTON;1.0;TESOURO NACIONAL;52101;MINISTERIO DA DEFESA;5;Defesa nacional;153;Defesa terrestre;2058;DEFESA NACIONAL;20X7;EMPREGO CONJUNTO OU COMBINADO DAS FORCAS ARMADAS;0002;OPERACOES NAS AREAS DE FRONTEIRA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;2398.45
2020/04;26000;Ministério da Educação;26262;Universidade Federal de São Paulo;153031;UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO;15250.0;UNIVERSIDADE FEDERAL DE SAO PAULO;26262;UNIVERSIDADE FEDERAL DE SÃO PAULO;12;Educação;122;Administração geral;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;CV20;MEDIDA PROVISORIA N. 942, DE 2/4/2020;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;274460.8;2131229.56;2073134.56;0.0;0.0;0.0
2020/04;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257045;DISTRITO SANIT.ESP.INDIGENA - TAPAJOS;1.0;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;423;Assistência aos povos indígenas;5022;PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA;20YP;PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA;0000;PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;75909.91;75909.91;79876.8;0.0;0.0;0.0
2020/04;26000;Ministério da Educação;26298;Fundo Nacional de Desenvolvimento da Educação;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;15253.0;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;12;Educação;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0003;AUXILIO-TRANSPORTE DE CIVIS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;96;Ressarcimento de Despesas de Pessoal Requisit;90;Reserva de Contingência;0.0;0.0;105.8;0.0;0.0;0.0
2020/04;22000;Ministério da Agricultura, Pecuária e Abastec;22202;Empresa Brasileira de Pesquisa Agropecuária;135048;EMBRAPA/CNPAT;13203.0;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;22202;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Agricultura;572;Desenvolvimento tecnológico e engenharia;2042;PESQUISA E INOVACOES PARA A AGROPECUARIA;20Y6;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA;000B;PESQUISA E DESENVOLVIMENTO PARA DESENVOLVIMENTO E VALIDACAO DE ATIVOS TECNOLOGICOS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;53619.55
2020/04;25000;Ministério da Economia;37202;Instituto Nacional do Seguro Social;511401;GERÊNCIA EXECUTIVA PIRACICABA;57202.0;INSTITUTO NACIONAL DO SEGURO SOCIAL;55201;INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS;9;Previdência social;271;Previdência básica;2061;PREVIDENCIA SOCIAL;2585;SERVICO DE REABILITACAO PROFISSIONAL;-1;Sem informação;-1;Sem informação;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;639.81
2020/04;52000;Ministério da Defesa;52111;Comando da Aeronáutica;120627;GRUPAMENTO DE APOIO DE ALCÂNTARA;1.0;TESOURO NACIONAL;52111;COMANDO DA AERONAUTICA;5;Defesa nacional;301;Atenção básica;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0003;ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;135.62
2020/04;22000;Ministério da Agricultura, Pecuária e Abastec;22202;Empresa Brasileira de Pesquisa Agropecuária;135002;EMBRAPA/CPAF-ACRE;13203.0;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;22202;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Agricultura;572;Desenvolvimento tecnológico e engenharia;2203;PESQUISA E INOVACAO AGROPECUARIA;20Y6;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA;000B;PESQUISA E DESENVOLVIMENTO PARA DESENVOLVIMENTO E VALIDACAO DE ATIVOS TECNOLOGICOS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;7384.0;0.0;0.0;0.0;0.0;0.0
2020/04;22000;Ministério da Agricultura, Pecuária e Abastec;22202;Empresa Brasileira de Pesquisa Agropecuária;135039;EMBRAPA/CPAC;13203.0;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;22202;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Agricultura;572;Desenvolvimento tecnológico e engenharia;2042;PESQUISA E INOVACOES PARA A AGROPECUARIA;20Y6;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA;0001;P&D PARA COMPETITIVIDADE E SUSTENTABILIDADE DAS CADEIAS DE PRODUTOS DA AGROPECUARIA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;5873.52
2020/04;26000;Ministério da Educação;26431;Instituto Federal do Piauí;158360;INST. FED. PIAUÍ/CAMPUS PIRIPIRI;26431.0;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;26431;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;84.58;84.58;0.0;0.0;0.0;0.0
2020/04;32000;Ministério de Minas e Energia;29208;Companhia de Pesquisa de Recursos Minerais;495250;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;29208.0;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;32202;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;22;Indústria;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;13;Obrigações Patronais;90;Reserva de Contingência;80000.0;0.0;75251.37;0.0;0.0;0.0
