Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2020/06;52000;Ministério da Defesa;52121;Comando do Exército;160344;COMANDO 7ª BRIGADA DE INFANTARIA MOTORIZADA;1.0;TESOURO NACIONAL;52101;MINISTERIO DA DEFESA;5;Defesa nacional;153;Defesa terrestre;6011;COOPERACAO COM O DESENVOLVIMENTO NACIONAL;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;MP12;MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;1020.18;1020.18;0.0;0.0;0.0
2020/06;25000;Ministério da Economia;25207;Serviço Federal de Processamento de Dados;803071;SERPRO - ESCRITORIO DE VITORIA - ES;17205.0;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS;25207;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS;4;Administração;126;Tecnologia da informação;751;SERVICOS DE INFORMATICA PARA O SETOR PUBLICO;2211;SOLUcoES DE TECNOLOGIA DA INFORMAcaO PARA O GOVERNO FEDERAL;-1;Sem informação;-1;Sem informação;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;15899.8;225.99;0.0;0.0;0.0
2020/06;26000;Ministério da Educação;26408;Instituto Federal do Maranhão;158294;INST.FED.DO MARANHAO/CAMPUS IMPERATRIZ;26408.0;INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;26298;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RW;APOIO A FORMACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0004;MEDIOTEC - BOLSA-FORMACAO;1P;Sem informação;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;1600.0
2020/06;26000;Ministério da Educação;26418;Instituto Federal de Pernambuco;151909;IFPE - CAMPUS CARUARU;26418.0;INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO;26418;INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.57;484.72
2020/06;52000;Ministério da Defesa;52121;Comando do Exército;160436;22 GRUPO DE ARTILHARIA DE CAMP.AUTOPROPULSADO;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;14305.04
2020/06;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257050;DISTRITO SANIT.ESP.INDIGENA - VILHENA;1.0;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;423;Assistência aos povos indígenas;5022;PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA;20YP;PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA;0003;ESTRUTURACAO DE UNIDADES DE SAUDE E DSEI PARA ATENDIMENTO A POPULACAO INDIGENA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;24813.0;5366.98;0.0;0.0;0.0
2020/06;26000;Ministério da Educação;26201;Colégio Pedro II;155625;COLÉGIO PEDRO II - CAMPUS NITEROI;15201.0;COLEGIO PEDRO II;26201;COLEGIO PEDRO II;12;Educação;368;Educação básica;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RI;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;0000;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;00;NAO ATRIBUIDO;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;7449.48
2020/06;39000;Ministério da Infraestrutura;29209;VALEC Engenharia, Construções e Ferrovias S.A.;275075;VALEC ENGENHARIA CONSTRUÇÕES E FERROVIAS S/A.;27211.0;VALEC-ENGENHARIA,CONSTRUCOES E FERROVIAS S/A;39207;VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A;26;Transporte;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;13;Obrigações Patronais;90;Reserva de Contingência;0.0;3880.51;3880.51;0.0;0.0;0.0
2020/06;20000;Presidência da República;20415;Empresa Brasil de Comunicação;115406;EMPRESA BRASIL DE COMUNICACAO S.A;20415.0;EMPRESA BRASIL DE COMUNICACAO;20415;EMPRESA BRASIL DE COMUNICACAO;24;Comunicações;722;Telecomunicações;4001;COMUNICACAO PUBLICA E DIVULGACAO DE ATOS E MATERIAS DO GOVER;20B5;FORTALECIMENTO DO SISTEMA PUBLICO DE RADIODIFUSAO E COMUNICACAO;0005;ADMINISTRACAO DA UNIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;48;Outros Auxílios Financeiros a Pessoas Físicas;90;Reserva de Contingência;0.0;0.0;50100.0;0.0;0.0;0.0
2020/06;52000;Ministério da Defesa;52121;Comando do Exército;160422;COMANDO 1 BRIGADA DE CAVALARIA MECANIZADA;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0004;MANUTENCAO GERAL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;7888.0;4775.93;0.0;0.0;0.0
2020/06;44000;Ministério do Meio Ambiente;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;193113;IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT;19211.0;INST.BRAS.DO MEIO-AMBIENTE E DOS REC.NAT.REN.;44201;INST.BRAS.DO MEIO AMB.E REC.NAT.RENOVAVEIS;18;Gestão ambiental;542;Controle ambiental;1041;CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURS;214O;GESTAO DO USO SUSTENTAVEL DA BIODIVERSIDADE E RECUPERACAO AMBIENTAL;0002;MELHORIA E RECUPERACAO AMBIENTAL, MONITORAMENTO, AUTORIZACAO E CONTROLE DOS RECURSOS FLORESTAIS, FAUNISTICOS E PESQUEIROS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;1000.0;0.0;0.0;0.0;0.0;0.0
2020/06;30000;Ministério da Justiça e Segurança Pública;30802;Departamento de Polícia Rodoviária Federal;200124;SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MA;1.0;TESOURO NACIONAL;30107;DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL;6;Segurança pública;181;Policiamento;5016;SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO;2723;POLICIAMENTO, FISCALIZACAO, COMBATE A CRIMINALIDADE E CORRUPCAO;0007;APOIO A ATIVIDADE OPERACIONAL;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;275810.04;0.0;0.0;0.0;0.0;0.0
2020/06;52000;Ministério da Defesa;52121;Comando do Exército;160118;COMANDO DA 4ª REGIÃO MILITAR;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;1855.74
2020/06;24000;Ministério da Ciência, Tecnologia, Inovações ;24000;Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto;240267;SECRETARIA DE TELECOMUNICACOES;1.0;TESOURO NACIONAL;24101;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;19;Ciência e Tecnologia;126;Tecnologia da informação;2021;CIENCIA, TECNOLOGIA E INOVACAO;20V8;APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL;0001;FOMENTO A ELABORACAO E A IMPLANTACAO DE PROJETOS TECNOLOGICOS DE INCLUSAO DIGITAL;00;NAO ATRIBUIDO;4;Investimentos;41;Contribuições;40;Transferências a Municípios;0.0;0.0;0.0;0.0;0.0;218060.0
2020/06;32000;Ministério de Minas e Energia;29208;Companhia de Pesquisa de Recursos Minerais;495710;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;29208.0;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;53210;AGENCIA NACIONAL DE AGUAS ± ANA;18;Gestão ambiental;544;Recursos hídricos;2221;RECURSOS HIDRICOS;2378;OPERACAO DA REDE HIDROMETEOROLOGICA;0000;OPERACAO DA REDE HIDROMETEOROLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0.0;0.0;12305.9;0.0;0.0;0.0
2020/06;52000;Ministério da Defesa;52121;Comando do Exército;160531;ESCOLA DE APERFEICOAMENTO DE SARGENTOS;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;153;Defesa terrestre;6012;DEFESA NACIONAL;2900;SELECAO PARA O SERVICO MILITAR E APRESENTACAO DA RESERVA EM DISPONIBILIDADE;0000;SELECAO PARA O SERVICO MILITAR E APRESENTACAO DA RESERVA EM DISPONIBILIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;15;Diárias - Militar;90;Reserva de Contingência;1239.0;1239.0;0.0;0.0;0.0;0.0
2020/06;26000;Ministério da Educação;26000;Ministério da Educação - Unidades com vínculo direto;150002;SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC;1.0;TESOURO NACIONAL;26101;MINISTÉRIO DA EDUCAÇÃO;12;Educação;122;Administração geral;2109;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO;2000;ADMINISTRACAO DA UNIDADE;0001;ADMINISTRACAO DA TECNOLOGIA DA INFORMACAO E DE COMUNICACAO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;258190.41
2020/06;52000;Ministério da Defesa;52121;Comando do Exército;160202;3º BATALHÃO DE ENGENHARIA DE CONSTRUÇÃO;1.0;TESOURO NACIONAL;52903;FUNDO DO SERVICO MILITAR;5;Defesa nacional;122;Administração geral;6012;DEFESA NACIONAL;2872;MOBILIZACAO PARA O SERVICO MILITAR OBRIGATORIO;0000;MOBILIZACAO PARA O SERVICO MILITAR OBRIGATORIO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;1999.88;0.0;0.0;0.0;0.0;0.0
2020/06;26000;Ministério da Educação;26439;Instituto Federal de São Paulo;158329;IFSP - CAMPUS SÃO ROQUE;26439.0;INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;26439;INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;1800.0;4800.0;4800.0;0.0;0.0;0.0
