Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2020/12;36000;Ministério da Saúde;36201;Fundação Oswaldo Cruz;254422;INSTITUTO GONCALO MONIZ;25201.0;FUNDACAO OSWALDO CRUZ;36201;FUNDACAO OSWALDO CRUZ;10;Saúde;571;Desenvolvimento científico;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);8315;PESQUISA E DESENVOLVIMENTO TECNOLOGICO EM SAUDE;0000;PESQUISA E DESENVOLVIMENTO TECNOLOGICO EM SAUDE - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;11157.1
2020/12;26000;Ministério da Educação;26418;Instituto Federal de Pernambuco;154849;IFPE - CAMPUS CABO DE SANTO AGOSTINHO;26418.0;INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO;26418;INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0.0;55653.49;77481.19;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26430;Instituto Federal do Sertão de Pernambuco;158499;INST.FED.SERTAO PERNAMBUCANO/CAMPUS PETROLINA;26430.0;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RG;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;REESTRUTURACAO E MODERNIZACAO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;2166.21
2020/12;52000;Ministério da Defesa;52121;Comando do Exército;160204;25º BATALHÃO DE CAÇADORES;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;6012;DEFESA NACIONAL;212O;MOVIMENTACAO DE MILITARES;0000;MOVIMENTACAO DE MILITARES;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;10923.15;5532.0;0.0;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26291;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;154004;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;15279.0;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;26291;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;12;Educação;573;Difusão do conhecimento científico e tecnológico;2080;EDUCACAO DE QUALIDADE PARA TODOS;2317;ACESSO A INFORMACAO CIENTIFICA E TECNOLOGICA;0000;ACESSO A INFORMACAO CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;26024428.57
2020/12;52000;Ministério da Defesa;52121;Comando do Exército;160163;COMANDO DA 8 REGIAO MILITAR/8 DE;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;153;Defesa terrestre;6012;DEFESA NACIONAL;219D;ADEQUACAO DE ORGANIZACOES MILITARES;0004;ADEQUACAO AMBIENTAL E PATRIMONIAL EM APOIO AS ORGANIZACOES MILITARES;00;NAO ATRIBUIDO;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;1091.95;0.0;0.0;0.0;0.0;0.0
2020/12;52000;Ministério da Defesa;52121;Comando do Exército;160098;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;1.0;TESOURO NACIONAL;52101;MINISTERIO DA DEFESA;5;Defesa nacional;122;Administração geral;2108;PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA;2000;ADMINISTRACAO DA UNIDADE;000A;ESTADO-MAIOR CONJUNTO DAS FORCAS ARMADAS - EMCFA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;11435.16
2020/12;53000;Ministério do Desenvolvimento Regional;53203;Superintendência do Desenvolvimento do Nordeste;533014;SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE;53203.0;SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE;53203;SUPERINT. DO DESENVOLV. DO NORDESTE - SUDENE;4;Administração;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0005;AUXILIO-ALIMENTACAO DE CIVIS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;46;Auxílio-Alimentação;90;Reserva de Contingência;0.0;0.0;86075.33;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153292;INSTITUTO DE CIENCIAS EXATAS/UFMG;15229.0;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;227769.69;207687.14;0.0;0.0;0.0;0.0
2020/12;52000;Ministério da Defesa;52121;Comando do Exército;160076;DEPARTAMENTO DE CIENCIA E TECNOLOGIA;1.0;TESOURO NACIONAL;52121;COMANDO DO EXERCITO;5;Defesa nacional;153;Defesa terrestre;6012;DEFESA NACIONAL;21A0;APRESTAMENTO DAS FORCAS;000B;PREPARO DA FORCA TERRESTRE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0.0;999.99;0.0;0.0;0.0;0.0
2020/12;52000;Ministério da Defesa;52904;Fundo do Exército;167068;DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT;1.0;TESOURO NACIONAL;52921;FUNDO DO EXERCITO;5;Defesa nacional;122;Administração geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;0000;ADMINISTRACAO DA UNIDADE;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;15;Diárias - Militar;90;Reserva de Contingência;0.0;0.0;669.75;0.0;0.0;0.0
2020/12;52000;Ministério da Defesa;52904;Fundo do Exército;167445;HOSPITAL DE GUARNICAO DE FLORIANOPOLIS;1.0;TESOURO NACIONAL;52921;FUNDO DO EXERCITO;5;Defesa nacional;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0004;ATENDIMENTO MEDICO-HOSPITALAR MILITAR - EX-COMBATENTES;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;22554.27;312115.38;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26414;Instituto Federal do Mato Grosso;158498;INST.FED.MATO GROSSO/CAMPUS RONDONOPOLIS;26414.0;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;26414;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0.0;0.0;25708.76;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26421;Instituto Federal de Rondônia;158148;INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA;26421.0;INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA;26421;INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;7;Contribuição a Entidades Fechadas de Previdên;90;Reserva de Contingência;0.0;0.0;72141.34;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26234;Universidade Federal do Espírito Santo;153046;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;15225.0;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;12;Educação;364;Ensino superior;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;942.46;19737.95
2020/12;26000;Ministério da Educação;26443;Empresa Brasileira de Serviços Hospitalares;155903;EBSERH HU-UFJF;26443.0;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);8585;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;0000;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;6824.31
2020/12;25000;Ministério da Economia;25000;Ministério da Economia - Unidades com vínculo direto;170006;COORDENACAO-GERAL DE GESTãO DE PESSOAS - MF;1.0;TESOURO NACIONAL;25104;PROCURADORIA GERAL DA FAZENDA NACIONAL;9;Previdência social;272;Previdência do regime estatutário;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;0181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0000;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;00;NAO ATRIBUIDO;1;Pessoal e Encargos Sociais;3;Pensões do RPPS e do militar;90;Reserva de Contingência;0.0;0.0;1700451.99;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26439;Instituto Federal de São Paulo;158566;IFSP - CAMPUS SUZANO;26439.0;INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;26439;INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;92;Despesas de Exercícios Anteriores;90;Reserva de Contingência;0.0;0.0;2585.76;0.0;0.0;0.0
2020/12;30000;Ministério da Justiça e Segurança Pública;30108;Departamento de Polícia Federal;200334;COORDENACAO DE ADMINISTRACAO-COAD/DLOG/DPF;1.0;TESOURO NACIONAL;30108;DEPARTAMENTO DE POLICIA FEDERAL;6;Segurança pública;181;Policiamento;5016;SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO;2726;PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO;0007;ATIVIDADES DE CONTROLE E FISCALIZACAO DE PRODUTOS QUIMICOS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;33;Passagens e Despesas com Locomoção;90;Reserva de Contingência;0.0;0.0;2708.2;0.0;0.0;0.0
2020/12;26000;Ministério da Educação;26404;Instituto Federal Baiano;155884;INST.FED.BAIANO / CAMPUS ITABERABA;26404.0;INST.FED.DE EDUC.,CIENC.E TEC.BAIANO;26404;INST.FED.DE EDUC.,CIENC.E TEC.BAIANO;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0000;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;0.0;0.0;0.0;0.0;7091.1
2020/12;22000;Ministério da Agricultura, Pecuária e Abastec;22000;Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto;130058;LABORATORIO FEDERAL DE DEFESA AGROPECUáRIA/MG;1.0;TESOURO NACIONAL;22101;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;20;Agricultura;125;Normatização e fiscalização;2202;DEFESA AGROPECUARIA;214W;MODERNIZACAO E FORTALECIMENTO DA DEFESA AGROPECUARIA;0005;FUNCIONAMENTO DOS LABORATORIOS FEDERAIS DE DEFESA AGROPECUARIA (LFDA);00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;1701332.57;19306.54;204910.6;0.0;0.0;0.0
2020/12;52000;Ministério da Defesa;52111;Comando da Aeronáutica;120633;GRUPAMENTO DE APOIO DE SÃO PAULO;1.0;TESOURO NACIONAL;52111;COMANDO DA AERONAUTICA;5;Defesa nacional;331;Proteção e benefícios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;0006;ALIMENTACAO DE MILITARES EM RANCHO;00;NAO ATRIBUIDO;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0.0;54791.53;55293.53;0.0;0.0;0.0
